State: 205, SolnCost: 285.00, # Moves: 285, # Nodes Gen: 22,080,133, Time: 162.68
State: 206, SolnCost: 288.00, # Moves: 288, # Nodes Gen: 22,388,177, Time: 159.73
State: 207, SolnCost: 273.00, # Moves: 273, # Nodes Gen: 21,120,133, Time: 155.29
State: 208, SolnCost: 302.00, # Moves: 302, # Nodes Gen: 23,499,649, Time: 172.71
State: 209, SolnCost: 273.00, # Moves: 273, # Nodes Gen: 21,120,133, Time: 150.88
State: 210, SolnCost: 234.00, # Moves: 234, # Nodes Gen: 18,017,729, Time: 128.82
State: 211, SolnCost: 201.00, # Moves: 201, # Nodes Gen: 15,360,133, Time: 111.30
State: 212, SolnCost: 208.00, # Moves: 208, # Nodes Gen: 15,988,177, Time: 114.39
State: 213, SolnCost: 298.00, # Moves: 298, # Nodes Gen: 23,137,729, Time: 170.75
State: 214, SolnCost: 281.00, # Moves: 281, # Nodes Gen: 21,816,437, Time: 154.04
State: 215, SolnCost: 244.00, # Moves: 244, # Nodes Gen: 18,773,765, Time: 139.62
State: 216, SolnCost: 285.00, # Moves: 285, # Nodes Gen: 22,080,133, Time: 159.15
State: 217, SolnCost: 297.00, # Moves: 297, # Nodes Gen: 23,112,665, Time: 167.31
State: 218, SolnCost: 262.00, # Moves: 262, # Nodes Gen: 20,213,765, Time: 144.19
State: 219, SolnCost: 302.00, # Moves: 302, # Nodes Gen: 23,413,765, Time: 169.65
State: 220, SolnCost: 278.00, # Moves: 278, # Nodes Gen: 21,537,729, Time: 160.58
State: 221, SolnCost: 269.00, # Moves: 269, # Nodes Gen: 20,856,437, Time: 153.11
State: 222, SolnCost: 254.00, # Moves: 254, # Nodes Gen: 19,573,765, Time: 141.31
State: 223, SolnCost: 272.00, # Moves: 272, # Nodes Gen: 21,108,177, Time: 155.83
State: 224, SolnCost: 295.00, # Moves: 295, # Nodes Gen: 22,952,665, Time: 163.41
State: 225, SolnCost: 265.00, # Moves: 265, # Nodes Gen: 20,536,437, Time: 151.15
State: 226, SolnCost: 294.00, # Moves: 294, # Nodes Gen: 22,773,765, Time: 169.49
State: 227, SolnCost: 283.00, # Moves: 283, # Nodes Gen: 21,943,305, Time: 159.87
State: 228, SolnCost: 287.00, # Moves: 287, # Nodes Gen: 22,312,665, Time: 164.08
